,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex,Ra_ex,M_Co,Cn_Co,E corr (V)
246,35.385524,2.2205199999999996,627.278,1118.4399999999998,900.284,1391.44,34.1118,5.08392,8.831999999999999,129.92,966.12,24.833370528,150.87999999999997,2.4116e-05,2.0919600000000003,1.4427039999999999e-05,250.05199999999996,2.4849999999999994,44.16,16.7,44.22,2.1799999999999997,1.3526,5.4719999999999995,735.6179999999999,1460.2579999999998,7416.697999999999,21666200.0,1.193599999999906e-07,144.88,141.42,321.50759999999997,338.38559999999995,529.8592,183.07999999999998,0.061259999999999995,9.436e-05,16.259999999999998,8.6,1923.522189795024,3.6476002895999993,8088.5321159999985,12671.7264,8084.260944000001,12671.7264,32.56766676,0.11565519359999991,0.2729760000000003,57.7536,45481.185600000004,0.02799316141924756,1303.0656,7.329744e-12,4.0423659984,3.075122918399999e-12,1550.415696,0.003525,11.0544,1.41,9.5316,0.5075999999999999,0.028431239999999997,469.1036160000001,67.91067600000018,1431.2340359999992,1564430.469396,27871351560000.0,8.897303040000141e-14,0.2256,2.7636,5.047326239999977,4768.133696640001,1207.4981913599988,1868.1936,4.743239999999999e-05,4.983504000000001e-10,284.3124,5.640000000000001,420,4.0,1,0.0,-1.49
217,25.689620755299998,1.8692301,656.6931760000001,1188.3992999999998,929.702446,1461.3993,32.718545,4.992341,8.83986,138.97390000000001,1003.4984000000001,24.8132012219912,162.74689999999998,2.457727e-05,1.6988590000000001,1.3766898299999998e-05,260.3917,2.520228,47.1549,17.9943,47.200500000000005,2.0785,1.328282,3.0615,726.0372,1470.23991,7358.89649,23646950.0,5.690679999999074e-08,144.2045,140.2519,328.77115,328.77115,533.68795,195.7642,51.4559059,0.04286975,12.5488,8.02,140.52089366585074,0.44568995355398994,2931.978043353024,124709.88585951,2932.046589237084,124709.88585951,13.044904032974994,0.071833921719,0.3089871804,1615.1528187899999,7637.093197439999,0.20918904978158775,620.85900039,1.4412003470999998e-12,0.372220771119,1.4781309151571107e-12,315.15627111,0.062228648016,77.67250599,46.531467510000006,127.63629975,0.08033775,0.005628688476000002,124.00346775,1776.4196961600012,9171.1809401919,1738821.1944326796,19662520297500.0,1.6522480913760237e-14,120.68967974999998,52.44264639,1690.5907709774997,1690.5907709774997,39732.9591324975,65.21419836,300200.00433638,0.19040108934993746,22.18661856,0.0996,0,0.0,0,0.619990257295957,-1.494
700,25.689620755299998,1.8692301,656.6931760000001,1188.3992999999998,929.702446,1461.3993,32.718545,4.992341,8.83986,138.97390000000001,1003.4984000000001,24.8132012219912,162.74689999999998,2.457727e-05,1.6988590000000001,1.3766898299999998e-05,260.3917,2.520228,47.1549,17.9943,47.200500000000005,2.0785,1.328282,3.0615,726.0372,1470.23991,7358.89649,23646950.0,5.690679999999074e-08,144.2045,140.2519,328.77115,328.77115,533.68795,195.7642,51.4559059,0.04286975,12.5488,8.02,140.52089366585074,0.44568995355398994,2931.978043353024,124709.88585951,2932.046589237084,124709.88585951,13.044904032974994,0.071833921719,0.3089871804,1615.1528187899999,7637.093197439999,0.20918904978158775,620.85900039,1.4412003470999998e-12,0.372220771119,1.4781309151571107e-12,315.15627111,0.062228648016,77.67250599,46.531467510000006,127.63629975,0.08033775,0.005628688476000002,124.00346775,1776.4196961600012,9171.1809401919,1738821.1944326796,19662520297500.0,1.6522480913760237e-14,120.68967974999998,52.44264639,1690.5907709774997,1690.5907709774997,39732.9591324975,65.21419836,300200.00433638,0.19040108934993746,22.18661856,0.0996,0,0.0,0,0.619990257295957,-1.494
902,26.517480927800005,1.947633341,649.6283485700001,1223.1322870000001,922.6415284199999,1496.1322869999997,32.60594281,4.9795420539999995,8.896130000000001,143.093601,993.1484049999998,24.775245020618403,164.789384,2.45782926e-05,1.7735136460000003,1.37110080374e-05,257.82772600000004,2.527361499999999,47.88332300000001,18.264469,47.976729999999996,2.117557,1.34317206,4.4369218,723.7383388999999,1484.2799142,7189.5394910999985,24051479.5,5.7760511999991146e-08,143.001404,139.38940600000004,331.59767612,333.76368612,513.45685124,195.60069600000003,0.13662015900000002,0.0027417927000000005,12.883928999999998,8.17707,277.412018247207,0.8946874902001776,3097.119399077679,167013.01398114962,3096.531333037933,167013.01398114965,7.311652098709305,0.04103207139746108,0.43986571310000006,2193.1820278527994,12042.289145755976,0.03030194078112157,757.9631569005439,1.5276320687852402e-12,0.8450183908717869,3.0605259724703207e-12,519.8679976689241,0.053206598317749994,108.584919477671,50.065621148039014,168.44627850709998,0.15725135175100002,0.0124771268353564,203.32596091068476,2435.3839645187477,12072.718025000639,2340571.2459565224,24774946781079.746,2.0707002121498105e-14,77.169478028784,44.063154967163996,2088.343804918382,2687.7624616929193,1800.7668113077111,344.9265363155841,0.6393358499718149,7.12232913774267e-05,41.850036522959016,1.6493462151,0,0.0,0,0.0858995833870206,-1.417
542,27.26524872,2.016631,653.2592000000001,1120.727,926.2651999999999,1393.727,33.33788,5.044741999999999,8.696500000000002,131.79700000000003,982.568,24.842558238560002,156.13,2.4769099999999996e-05,1.843866,1.3871141999999998e-05,269.899,2.52115,45.88799999999999,18.154999999999994,47.717999999999996,2.019,1.32209,0.6101000000000001,742.0305999999999,1457.2428000000002,7486.132799999999,22421600.0,5.291599999999096e-08,145.904,141.034,319.34348,319.34348,523.7148,193.99999999999997,0.35926400000000003,0.00017810000000000002,13.259999999999998,8.414,177.4681782733831,1.3567414808390001,13297.322451360002,94323.39447100002,13294.518564960003,94323.39447100002,11.7203947056,0.047837789435999985,0.5978777500000001,1233.0117910000001,23842.269376000004,0.06899594012039564,371.1671,5.02819519e-12,1.177404338044,1.414797535836e-12,2143.266799,0.0763671775,25.259456000000004,27.126974999999998,155.792476,0.024639,0.004688331899999997,24.20468799,1509.2069036399992,4679.2600081599985,1060446.4625241598,8263853440000.0,4.343120944000173e-15,65.22278399999999,55.114844000000005,141.46816468959997,141.46816468959997,2212.8926673600004,8.077935669463161e-28,11.941284882303998,5.989119899999999e-07,31.0764,3.848604,0,0.0,2,0.0,-1.59
153,25.82199931885,1.8636514,646.2729820000001,1156.4473,919.2795070000001,1429.4473,32.702121000000005,4.995407400000001,8.748859999999999,135.4293,1003.4674,24.7980230644004,160.38954000000004,2.470051e-05,1.6979127,1.3877782400000002e-05,256.3879,2.5043250000000006,46.332899999999995,17.6075,46.2931,2.0641000000000003,1.328788,2.76891,732.5276400000001,1461.05798,7504.1897500000005,23170504.0,4.9388999999990464e-08,144.2601,140.3792,325.187435,328.950293,519.743755,194.2293,0.11824880000000002,0.00100373,12.610500000000002,8.158000000000001,127.46615810208768,0.55733588447804,3607.8329107276763,90896.89362271,3606.192219086951,90896.89362271,2.415101471359,0.014384521225239996,0.22065070039999995,1142.2476015099999,10213.800937240001,0.02540197101368573,361.70148658840003,2.1685873990000013e-13,0.48134728047871006,6.689606960502404e-13,626.9226335900001,0.055212544375000006,46.780477590000004,35.96724375,91.90419238999999,0.09479119000000001,0.008467831056,208.74498041189997,738.5594780304004,3849.9870803195995,1066867.5750239373,10909776465984.0,7.789942279000102e-15,21.631447989999998,11.404207360000001,1229.667897870775,2159.9678304241506,886.6031069499751,69.68532151,0.5628980166985601,2.5593075087099997e-05,20.702189750000002,1.475036,0,0.0,0,0.613,-1.426
147,24.86947596,1.771137446,647.5933921599999,1098.8002740000002,920.57168796,1371.800274,32.73862156,5.002582304000001,8.692717799999999,128.917066,1015.2022240000001,24.796761089340002,159.434886,2.47807924e-05,1.616180672,1.3997905752000002e-05,258.80677,2.494367,45.07402,17.006424,45.03099,2.01217,1.3139021400000002,0.639869,737.5545552000001,1450.5090698000001,7703.9822336,22915497.6,4.445969199999006e-08,144.997288,140.98805600000003,320.94900426000004,322.47163680000006,521.5739001200001,193.689134,0.067406684,0.0001009136,12.227162,8.05972,53.037895625882065,0.18285674884259706,998.5934212792505,13114.562635524924,1000.8953792291911,13114.562635524924,0.7843471603031664,0.0034992574180515803,0.043898909563159984,150.797959951644,3831.432853453824,0.005401477579874325,53.557896167004,8.771914810224001e-14,0.1724189310216284,3.3006130545314526e-14,249.82848416710002,0.005770769311,0.9676290396,0.007738732224,0.16528961990000002,0.0248698911,0.0025362159034203993,68.152886242839,6.940470010152966,13.357812958728005,137326.43916967502,1198020504394.24,5.346059526514514e-17,0.03253664505599999,0.023745340864,2.7660532659018515,395.52814086008567,105.0528258818639,16.221060330043997,0.008200558484124145,5.651253350400001e-10,8.589367425756002,0.5936335216,0,0.0,0,0.613,-1.6411
447,24.9151370685,1.860447,649.3753350000001,1182.603,922.3865100000002,1455.603,32.470065000000005,4.9744935,8.823925,138.77750000000003,1005.6445,24.772875266874003,164.26655,2.473615e-05,1.6893310000000001,1.366858925e-05,260.373,2.5215,47.365,17.9865,47.453,2.068,1.33309,2.7625,728.8590500000001,1477.26215,7364.7123,23884430.0,4.530649999999085e-08,143.2405,139.5165,326.73884000000004,326.73884000000004,513.836005,196.0495,0.103757,0.002060075,12.255500000000001,8.102500000000001,17.52893706442997,0.371669566191,1043.9624481877752,125889.756391,1043.5223613199003,125889.756391,1.9646730457750006,0.017207779957750007,0.292331344375,1666.9359937499999,4902.10911975,0.01669737821929364,397.41448609750006,4.752081775e-13,0.29433944143900004,1.2246731296594382e-12,240.11787099999998,0.021975249999999998,71.246775,26.627317749999996,107.426791,0.066376,0.006501451900000001,109.77484374999999,1860.9914980975007,8765.386742377501,1656371.1412887098,14936080175100.0,3.653194557750026e-15,44.75865975,27.23472775,941.1685290544,941.1685290544,1036.2858982899756,59.058049749999995,0.27326062595100004,5.437153974437499e-05,3.3312197500000003,0.97699375,0,0.0,0,0.621826095968494,-1.472
506,30.4871436,2.00552,696.17,1240.5,969.1700000000002,1513.5000000000002,34.3191,5.102940000000001,8.759999999999998,142.79000000000002,966.22,24.9376600128,149.99,2.3776000000000004e-05,1.84942,1.4417670000000002e-05,273.27,2.5619000000000005,44.45,17.330000000000002,45.64,2.0700000000000003,1.3013000000000001,2.684,726.0540000000001,1427.5510000000002,7334.5109999999995,21510000.0,8.29199999999907e-08,149.51,144.76,324.0378,324.0378,542.9238,194.0,1.57979,0.00044659999999999996,14.520000000000001,8.040000000000001,560.2583607272029,1.0612428096,32692.601100000003,301953.75,32692.601100000003,301953.75,49.18965218999999,0.17224307639999994,0.3648000000000001,3060.8859,38626.071599999996,0.29963469129677184,1331.2298999999998,1.3948224e-11,1.0563347435999997,2.5069441611000002e-12,4128.0171,0.29455539,5.4075,3.1611000000000002,14.510399999999999,0.0651,0.001115310000000002,102.842544,1878.6570840000004,7455.498099000002,2106895.230579,29496300000000.0,2.0208753600000726e-14,270.8499,189.9024,127.51382316000007,127.51382316000007,12652.23898956,0.0,69.60349072589999,3.4537724399999994e-06,91.9296,0.038400000000000004,0,0.0,1,0.0,-1.701
656,25.09698133115,1.9242644,658.1130119999999,1236.3655999999999,931.1272170000001,1509.3656,32.291614,4.957846600000001,8.96087,145.36530000000002,1000.6154999999999,24.7715982521796,165.83979999999997,2.4555669999999997e-05,1.7544809000000001,1.352559924e-05,263.9131,2.5379249999999995,49.297399999999996,18.5416,49.1464,2.0898999999999996,1.344782,4.97435,724.1016000000001,1488.07357,7220.89092,24227000.0,4.272159999999109e-08,142.5995,138.9357,328.55517700000007,328.55517700000007,508.7757890000001,197.10619999999997,0.12896169999999998,0.00281592,12.341099999999999,8.151,20.29553259802207,0.7180863580926399,6873.369922367856,196547.63293664,6873.087814264912,196547.63293663997,2.038017895004001,0.019775656068440013,1.0444698431,2790.11265591,6156.60825975,0.03373315779075583,528.3025359599999,1.6786698510999998e-12,0.6990159782351899,1.899092964143423e-12,2109.8943483900002,0.027355444374999996,258.64375324,44.004469439999994,305.50356704,0.08181799,0.011144092476,266.84091707749997,2258.8909334400014,11970.470400455099,2241484.601607553,19729071000000.0,3.553609343997867e-17,59.98269975,36.40816551,600.9198077286708,600.9198077286708,1357.42440969748,86.64372156,0.20618471603311003,7.306062455360001e-05,4.16555079,1.4871990000000002,0,0.0,0,0.899685110211426,-1.603
694,26.24786448,1.9060570000000001,668.8406500000002,1137.3775,941.8414,1410.3775,33.024564999999996,5.022541,8.7811,132.76600000000002,996.9940000000001,24.8477992695,155.299,2.45554e-05,1.7288380000000003,1.3955306e-05,263.269,2.5724,46.143,18.764499999999998,47.7895,2.0455,1.3135050000000001,0.5608000000000001,735.76865,1448.0916500000003,7557.51415,22304700.0,7.591799999999041e-08,146.2335,141.68950000000004,329.90659999999997,329.90659999999997,530.3404400000001,194.345,0.5242035,0.000284895,12.8085,8.135499999999999,134.48054590435214,0.8279570827509999,13984.5050120775,85658.69499375,13984.13115804,85658.69499375,9.461395110775,0.03573345631899999,0.3956302900000001,894.687244,14776.040964000002,0.09792934280121568,650.7894490000001,3.50254084e-12,0.604090981756,1.357401992614e-12,1296.0306389999998,0.25219774,87.20655099999999,160.25703975000002,367.0691897499999,0.07342974999999999,0.001659264975,21.38518336,553.2100821775001,2056.2902552775004,851469.8177547775,14218443910000.0,3.9980584276000613e-14,68.10297775000001,44.60008975,4843.432256439999,4843.432256439999,4171.7056107064,7.815975,14.41064199108775,1.571997388975e-06,22.67582775,0.86713975,300,14.0,0,0.619990257295957,-1.364
498,26.6021086412,1.975993,655.012043,1113.997,928.0155080000001,1386.997,33.187308,5.031083700000001,8.711205,130.1954,992.0235,24.8443419258348,156.04440999999997,2.4763489999999997e-05,1.795857,1.384435675e-05,262.7645,2.5327629999999997,46.3947,18.8594,48.3048,2.0327,1.319429,0.40499999999999997,739.6887900000002,1454.61848,7542.0732499999995,22412786.0,6.831289999999066e-08,145.6216,141.02249999999998,327.060384,327.060384,530.359693,194.2829,0.6461595,0.00029954499999999997,12.9645,8.2925,161.75626260880725,1.246712289951,6685.917647756152,44519.494191,6684.286264941937,44519.494191,14.121894953136,0.04821272149430999,0.311785197975,300.81541884,17624.07614775,0.08879896108895563,472.2522747519001,2.6618900198999994e-12,0.9918936495510001,1.4114044036044374e-12,576.64323975,0.162666075831,83.04871191000001,142.65703164,368.8224969600001,0.05623071,0.003524023958999998,20.085974999999998,997.6577173358996,3237.544986489599,816603.5626194375,10356887838204.0,3.2071302793590456e-14,33.11041344,37.54779375,4047.946438232544,4047.946438232544,5131.159487735751,6.42666759,21.23807224905975,1.7542725429749997e-06,27.29523975,2.53194375,350,14.7,1,0.0,-1.489
624,24.515796300899996,1.8000412000000001,652.05528,1162.5456000000001,925.06263,1435.5456000000001,32.454128,4.9755632,8.8097,136.32420000000002,1012.9094000000001,24.775473309393597,163.27901999999997,2.470864e-05,1.6341106,1.37710573e-05,259.0986,2.52135,46.714,17.708800000000004,46.622800000000005,2.0542000000000002,1.325324,2.0825,729.79716,1468.78558,7476.632680000001,23676812.0,4.7163599999990513e-08,143.7186,140.0148,326.53929600000004,326.53929600000004,516.352072,195.5788,0.1057462,0.00158642,12.0828,8.013,2.74639077851944,0.12692278790256,924.5560417215999,97248.53152064,924.6785815830999,97248.53152064,0.8903145196160004,0.009775036405760008,0.23661591,1286.73909436,1370.03799164,0.01362801076343819,325.18078183960006,1.5824935040000012e-13,0.07770838236763998,8.505758731667104e-13,20.86207804,0.0344566775,58.77620400000001,31.050002560000003,88.85492015999999,0.05646236,0.004324935024000001,84.16944374999999,1196.1650959344006,6245.592910063601,1205800.2903520174,11869172956656.0,6.300821235040059e-15,34.74461404,18.639780960000003,1160.133299064384,1160.133299064384,994.7365200668165,45.97179056,0.45515610178556,4.1771869583599996e-05,0.48154416,0.06483099999999999,350,4.0,0,0.619990257295957,-1.532
833,26.24786448,1.9060570000000001,668.8406500000002,1137.3775,941.8414,1410.3775,33.024564999999996,5.022541,8.7811,132.76600000000002,996.9940000000001,24.8477992695,155.299,2.45554e-05,1.7288380000000003,1.3955306e-05,263.269,2.5724,46.143,18.764499999999998,47.7895,2.0455,1.3135050000000001,0.5608000000000001,735.76865,1448.0916500000003,7557.51415,22304700.0,7.591799999999041e-08,146.2335,141.68950000000004,329.90659999999997,329.90659999999997,530.3404400000001,194.345,0.5242035,0.000284895,12.8085,8.135499999999999,134.48054590435214,0.8279570827509999,13984.5050120775,85658.69499375,13984.13115804,85658.69499375,9.461395110775,0.03573345631899999,0.3956302900000001,894.687244,14776.040964000002,0.09792934280121568,650.7894490000001,3.50254084e-12,0.604090981756,1.357401992614e-12,1296.0306389999998,0.25219774,87.20655099999999,160.25703975000002,367.0691897499999,0.07342974999999999,0.001659264975,21.38518336,553.2100821775001,2056.2902552775004,851469.8177547775,14218443910000.0,3.9980584276000613e-14,68.10297775000001,44.60008975,4843.432256439999,4843.432256439999,4171.7056107064,7.815975,14.41064199108775,1.571997388975e-06,22.67582775,0.86713975,300,14.0,0,0.619990257295957,-1.364
304,24.9510084,1.7653400000000001,658.76,1112.55,931.76,1385.55,32.7873,5.007720000000001,8.727,130.52,1012.78,24.808128403199998,158.57,2.4657999999999997e-05,1.61056,1.404297e-05,263.28,2.525,44.959999999999994,17.09,45.19,2.01,1.3091,0.29600000000000004,736.3230000000001,1447.993,7675.173,22788000.0,4.925999999999009e-08,145.67000000000002,141.49,321.378,321.378,521.5998000000001,194.0,0.07517,0.0001049,12.27,8.01,41.31535843418544,0.07400008440000003,7597.0224,50341.74749999999,7597.0224,50341.74749999999,1.3621697099999994,0.00935336159999999,0.07217100000000005,628.6896,5160.7116,0.028706685038635254,202.4451,1.9962359999999997e-12,0.06983792640000001,3.442686291000002e-13,1065.0816,0.061875,0.1584,0.8019000000000001,3.5738999999999996,0.009899999999999999,8.019000000000014e-05,8.673984,187.71677100000014,725.4570510000003,327626.21717099997,4449456000000.0,2.7390924000001046e-15,44.441100000000006,23.7699,18.99255600000001,18.99255600000001,26.7490119599999,0.0,0.014662781100000003,2.37699e-09,7.217100000000001,0.009899999999999999,0,0.0,0,0.619990257295957,-1.506
