,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,EL
605,34.6077631136,2.5580643999999997,608.3961289999999,1210.0829999999999,881.417024,1483.0829999999999,34.110665,5.098109,8.526069999999999,141.3766,913.1114999999999,24.9173185739144,148.72988,2.4862979999999998e-05,2.3534002000000003,1.3819382599999999e-05,251.51149999999998,2.4524,48.22149999999999,19.5775,50.54509999999999,2.1797999999999997,1.3845729999999998,8.63765,745.08525,1464.73345,7075.67061,21317878.0,6.482139999999208e-08,144.974,139.703,322.87787899999995,344.2095739999999,528.006328,189.9497,0.2932419,0.00021159000000000003,16.239599999999996,9.44,719.319100803779,3.851515752652639,18801.38712118536,180446.523711,18788.966563303427,180446.523711,13.166176547774999,0.062255790518999946,0.4999063550999998,2018.0329724399999,66719.30566775,0.10102062454560733,881.3446211856001,2.4320955195999993e-12,3.40158454143996,2.1654139896672407e-12,4841.28346775,0.19338423999999999,92.85143775,132.91039375,424.68616599,0.32727196,0.03578883767099999,852.2108474775001,1690.9679634374988,4652.755540097498,2498349.3146592276,19548795937116.0,2.2689035702040344e-14,2.934924,19.904191,3228.5666565713595,8226.210492998522,1591.491025096415,214.69216991,1.6822461977843903,6.323156719000001e-07,118.90759184000001,12.0914,350,25.0,3.0,80.9
483,27.1547931,2.0845027,643.8957699999999,1099.5731,916.90462,1372.5730999999998,33.253827,5.041495800000001,8.6926,130.18980000000002,977.5562000000001,24.8294584108,156.91170000000002,2.500091e-05,1.9026364,1.37231123e-05,271.083,2.5132499999999998,46.3895,18.6092,48.7968,2.0118,1.329558,0.24723,746.7816600000002,1465.69667,7464.44037,22536460.0,4.708339999999124e-08,145.28089999999997,140.14960000000002,318.216584,318.216584,519.560278,194.06199999999998,0.12563090000000002,0.000130394,13.2432,8.601799999999999,118.33953633009237,1.7361322239927097,11737.2827092071,67187.66865639,11733.312684255601,67187.66865639,4.791299744071001,0.026489823982359988,1.00013494,1206.8353759600002,25315.509441559996,0.020534120262091924,198.79950311,3.844954171899999e-12,1.47017775099504,1.5885739780887096e-12,2154.9911110000003,0.037824437499999995,36.659789749999995,38.98919536,223.86090975999997,0.023460760000000004,0.006632444635999994,9.9164501271,1696.5959656443988,4866.0685999110965,1020627.2053332629,4484854668400.0,8.3808604444007205e-16,27.20799519,29.846219839999996,280.72930763094394,280.72930763094394,41.9028762027161,1.9181560000000002,0.05987990126519001,1.3019744764e-08,22.324053759999995,5.561436759999999,0,0.0,3.75,10.6
278,24.842474231999997,1.828206,647.7950699999999,1133.715,920.8015199999999,1406.715,32.62872,4.990593,8.749149999999998,133.18099999999998,1009.336,24.784646485728,161.96,2.4805e-05,1.664158,1.3803095e-05,261.19199999999995,2.508,46.267,17.573999999999998,46.493,2.0319999999999996,1.32334,1.36,734.4293000000001,1465.5205999999998,7530.190499999999,23414000.0,4.358899999999053e-08,144.103,140.151,323.02937,323.02937,517.07344,194.99199999999996,0.079847,0.00106175,12.23,8.11,18.499076791879435,0.342474729564,582.8269903951002,63802.689775000006,582.1948808896002,63802.689775000006,1.4924943616000004,0.011434675351000002,0.1456317775,845.248239,4710.5351040000005,0.008726802744767526,193.7584,4.1321499999999997e-13,0.287058643036,7.340377519750002e-13,259.923136,0.001936,36.021710999999996,9.698523999999999,61.429951,0.030976000000000004,0.0039736444,55.9504,1123.6083915100003,4945.4321756399995,922406.8485197498,7424604000000.0,1.2674078999995522e-17,22.622391,16.050199,254.09312370309996,254.09312370309996,423.17169776640037,29.767936,0.012470037591,2.76855844375e-05,3.5431,1.0878999999999999,300,20.0,3.75,15.7
619,25.335363918,1.8896899999999999,651.51354,1095.9305000000002,924.5162400000002,1368.9305000000002,32.824915000000004,5.009881000000001,8.71845,128.712,1003.4845000000001,24.815954239222002,157.83315,2.4867750000000003e-05,1.715225,1.383413375e-05,262.12800000000004,2.53325,46.1625,18.4465,47.587500000000006,2.019,1.3184000000000002,0.0,740.5428,1456.3406499999999,7619.90075,22679390.0,5.905199999999045e-08,145.09800000000004,140.639,325.37784500000004,325.37784500000004,524.121415,194.21849999999998,0.2074175,0.000186,12.4475,8.227500000000001,38.22179360119007,0.8143893439,4328.3567728684,9524.62066975,4327.104459462401,9524.62066975,1.425334692775,0.007675937838999996,0.2248395975,81.35905600000001,9697.339759749999,0.02743221897489908,244.4600160775,6.115849374999999e-13,0.611352109375,8.144663964859375e-13,450.255616,0.11526943749999999,63.33609375,110.86113775,287.13234374999996,0.037639,0.002557439999999998,0.0,508.1464281599995,1438.0022025774988,452083.2846744374,5303421027900.0,2.277827929600029e-14,2.5843960000000004,6.405678999999999,3123.580189705976,3123.580189705976,1305.0404493477747,4.977757749999999,1.6630728331937503,6.350289999999999e-07,7.237243750000002,1.9857437500000001,0,0.0,4.0,21.5
772,28.30237656,2.1521590000000006,652.9123900000001,1128.029,925.92184,1401.0289999999998,33.50235000000001,5.058595000000001,8.720550000000001,133.33599999999998,966.0020000000001,24.854563826880003,154.80499999999998,2.4833099999999998e-05,1.967452,1.3752940000000001e-05,275.273,2.5361900000000004,46.464999999999996,18.828,49.282000000000004,2.026,1.33024,0.7041000000000001,745.7918,1463.5704999999998,7379.8336,22222800.0,5.4098999999991444e-08,146.024,140.66200000000003,318.05425,318.05425,521.8164200000001,194.00000000000003,0.28694200000000003,0.00016937999999999998,13.716999999999999,8.653,202.37292160491293,1.977038833719,20821.334501187903,135659.45415900002,20816.924902214403,135659.45415900002,10.5242993775,0.04871858497499998,1.2467151975000001,2052.241104,32860.131996,0.06577638980159259,450.58297500000003,6.897534389999999e-12,1.6915294356960002,1.8578863344e-12,3255.318471,0.1035289839,38.054775,41.770416000000004,238.39647599999998,0.039324,0.007035542399999995,26.714153190000005,2090.398652759999,6259.801419749998,1438464.0595310398,10053320160000.0,4.457549199000193e-15,77.129424,63.129756,201.79397643749994,201.79397643749994,1370.0997571836,8.077935669463161e-28,7.215520422636,3.687300156e-07,36.424911,5.910590999999999,360,13.0,2.0,12.97
70,26.193897212,1.854456,655.7886,1214.533,928.8006,1487.533,32.80164,4.991416,8.856,141.70100000000002,991.0970000000001,24.801062033548,162.4181,2.4597200000000002e-05,1.680153,1.41278915e-05,256.283,2.5055,47.73,17.7565,46.734,2.086,1.32572,3.52575,720.1178,1470.4924,7230.346399999999,23750360.0,4.937799999999108e-08,144.738,140.744,336.56048,336.56048,515.08536,197.324,0.144736,0.0025266,12.768999999999998,8.015,100.04005676897503,0.17893259206400003,1443.88530204,152814.934911,1443.99571164,152814.934911,10.852992110399999,0.05285788294400001,0.368664,2017.6995989999998,14079.139591000001,0.07552518819288745,904.3636623900001,3.5115216e-13,0.113636973591,1.0730464526977749e-11,232.69691100000003,0.06671975000000001,86.3271,40.70495774999999,138.245244,0.084604,0.010365681600000006,132.7016094375,2630.718923160002,14069.49382224,2121356.87788704,24791803070400.0,7.445305116000097e-15,195.919356,104.846464,3363.5005633696005,3363.5005633696005,1645.0486324704007,91.44302400000001,0.553604958304,6.583813244e-05,16.895639,0.074775,0,0.0,0.5,15.247
578,27.37465,1.9152799999999999,660.9553,1131.37,933.9567999999999,1404.37,33.4682,5.08683,8.712499999999997,131.45,998.0799999999999,25.0558414,156.61999999999998,2.4546e-05,1.75018,1.405411e-05,266.32,2.5525999999999995,45.11,17.36,45.83,2.02,1.3112,1.0,736.5010000000001,1447.9120000000003,7578.849,22495400.0,6.92699999999904e-08,146.73,141.91,321.2487,321.2487,521.9596,194.0,980.0721100000001,0.1461025,13.22,8.12,360.93626562749995,1.0200392216,9202.525610910001,91935.4131,9201.801557760002,91935.4131,25.271390759999992,0.3346229210999999,0.051868750000000026,615.4875000000001,15681.753599999998,3.286713893282041,448.59560000000005,4.970284e-12,0.8975032876000001,9.287750978999997e-13,1343.0976,0.13557123999999998,7.2179,7.1304,41.00110000000001,0.0196,0.0013965599999999994,49.0,699.6090990000002,2366.7044560000004,787978.5364989999,9988836840000.0,3.091439710000049e-14,151.97709999999998,63.2819,65.95024131000002,65.95024131000002,71.5869518399999,0.0,47059458.675150074,1.0444540722187503,55.8316,1.0056,0,0.0,3.75,13.2
203,24.683187808699998,1.8037194,648.541859,1126.0673000000002,921.546914,1399.0673,32.622706,4.990942899999999,8.742275000000001,132.2555,1012.2208,24.7849480730648,161.66500000000002,2.479596e-05,1.6421192,1.38431547e-05,260.74699999999996,2.50655,45.9997,17.4308,46.127500000000005,2.0262000000000002,1.32041,1.1135000000000002,734.7680100000001,1462.4087,7572.769270000001,23348000.0,4.364089999999042e-08,144.2701,140.3335,322.732687,322.732687,517.8393940000001,194.81220000000002,0.07523149999999999,0.000886755,12.161200000000001,8.075,12.698334257410625,0.23878962326363995,399.03734445411914,52451.791570710004,398.6153766566042,52451.791570710004,1.1002140575640005,0.008703121639590004,0.11668157437499999,695.79321975,3287.71124736,0.006640994974428107,156.60277499999998,2.944016784e-13,0.19946647079136,5.728554121679102e-13,178.61699099999998,0.0015945975,28.866299910000002,7.00661136,44.87124375,0.02551356,0.0031166319000000002,46.083867749999996,877.2489576399003,3971.5242443099996,740313.2482186671,6043896000000.0,1.0047347189995361e-17,18.634545990000003,12.74327775,203.93351069003094,203.93351069003094,348.06350753276433,24.51853116,0.008672837907750003,2.2805597319975e-05,2.4302145600000005,0.744375,380,24.0,50.0,15.0
178,26.675645515,1.94472,652.6591,1252.3899999999999,925.6890999999999,1525.39,32.73125,4.98845,8.830499999999999,146.84,990.865,24.795314372110003,164.14499999999998,2.4510500000000002e-05,1.77039,1.3705525000000001e-05,261.715,2.5225,47.785000000000004,18.025000000000002,47.76,2.105,1.33725,4.545,721.975,1480.7105000000001,7156.556,23969000.0,5.101999999999125e-08,143.29,139.99999999999997,328.8003,328.8003,520.7641,196.79,0.222425,0.0028284999999999994,12.945000000000002,8.115,208.89535920630232,0.6238298015999999,1619.0936121900004,242286.20790000004,1626.6076461900002,242286.20789999998,11.397018937499999,0.0650641275,0.44759474999999993,3205.8743999999997,14565.806775,0.09672625025410128,829.2039749999999,2.8872397500000004e-12,0.5547930579,2.7049245393750003e-12,407.48377500000004,0.00511875,89.31877499999999,13.134375,89.2824,0.09397499999999999,0.0091749375,176.465475,2944.687275000001,14162.422839750001,2578297.3154639993,26540439000000.0,4.787469600000125e-15,100.2759,103.94999999999999,650.5327319099999,650.5327319099999,8431.015064190002,78.7059,1.1806316943750004,7.309081275e-05,32.811975000000004,1.001775,0,0.0,5.0,7.5
325,30.500387399999997,2.0652236,636.0455579999998,1197.6952,909.051648,1470.6951999999999,33.93639,5.090178,8.565699999999998,139.10599999999997,970.507,24.873508090799998,153.1846,2.430892e-05,1.90479,1.42175982e-05,254.6154,2.4594,45.05859999999999,16.9794,44.9786,2.122,1.332514,5.37638,732.3712199999999,1440.94638,7420.2507000000005,21995020.0,6.006199999999062e-08,145.816,142.20399999999998,321.665974,332.42456799999997,525.190828,191.84820000000002,0.09656899999999999,0.000106304,14.481199999999998,8.4264,597.0653478873212,1.6534933664030398,7348.285659408636,186338.35029695998,7343.364408324095,186338.35029695998,35.256156867899996,0.19892224431599997,0.30819350999999984,1947.556764,37715.601951,0.12225212588035246,757.6001228399999,7.059044433600001e-12,1.5867096998999999,1.1409446235567605e-12,2215.77628284,0.03895164,17.64956604,0.22377564000000003,3.48294204,0.229116,0.01738305980399999,489.53411209559994,849.1347457116008,3241.7372188956015,1516193.4022595098,16352165199600.0,8.697720156000299e-15,31.974144000000006,79.680384,34.172840691324005,2694.552133853375,263.53047771441544,109.41515676,0.017351959238999997,6.130995840000001e-10,95.63644655999998,3.89858304,0,0.0,0.0033,10.0
548,28.258227,2.1087659999999997,649.2570300000001,1103.7810000000002,922.26468,1376.7810000000002,33.653850000000006,5.062575,8.77675,129.58200000000002,976.692,24.863502696,156.07500000000002,2.49116e-05,1.9328740000000002,1.3795868e-05,274.954,2.49311,46.26200000000001,18.469,48.538000000000004,2.0130000000000003,1.32643,0.65,744.3745,1461.2035000000003,7461.8122,22410600.0,5.537299999999115e-08,145.89999999999998,140.655,318.61727,318.61727,520.2231800000001,194.0,2.260068,0.0005896499999999999,14.062000000000001,8.51,336.0829326694709,2.0488889692439995,12034.7024614791,42614.715038999995,12031.188726897602,42614.715038999995,24.4812524775,0.09173941237499995,1.7177769374999996,322.065276,27931.793136,0.15399107669020354,339.519375,3.538585439999999e-12,1.8343792161240002,1.4120736545759994e-12,4944.589884000001,0.0036042279,30.295355999999995,33.891039,198.026556,0.012830999999999999,0.0056893550999999945,32.0775,1693.188519749999,5138.143617749997,1101014.03437116,7666727640000.0,8.538257871000218e-15,84.942,48.243975,161.6802996470999,161.6802996470999,53.24840228760005,0.0,348.882517619376,1.6525100377499998e-05,112.94415599999999,4.839899999999999,0,0.0,3.75,10.5472
509,30.0194931904,2.2787393999999996,640.236949,1132.0267,913.247944,1405.0266999999997,34.171873999999995,5.1111610999999995,8.561625,132.74269999999999,952.2189999999998,24.8890069095016,152.84441999999996,2.4775759999999998e-05,2.085555,1.3736827e-05,274.0024,2.5231,46.8307,19.5208,50.390100000000004,2.0564,1.332402,1.08,745.53979,1463.14424,7292.3250499999995,21945932.0,6.953869999999174e-08,145.74970000000002,140.95489999999998,321.599757,321.599757,523.271074,194.1518,0.2379755,0.000189481,14.3988,8.787600000000001,386.9096600020312,2.59292877448764,6615.668487141399,118213.89078711002,6610.816669692865,118213.89078711004,37.043914748123996,0.21368667554678994,0.46927560937499985,1103.84089671,41423.824239,0.1263678458064517,698.7081888636001,9.592866422399999e-12,2.229184827975,2.984102857821e-12,2023.53599424,0.08031639,91.01243750999998,113.41016735999999,418.98752199,0.10961904,0.009131550395999994,52.83360000000001,2920.1268497558995,9189.6204568224,1776079.7239074975,14911141691376.0,2.463902250231044e-14,36.34724991,112.21606599,2399.973767970951,2399.973767970951,1081.801803706524,3.46835676,1.21087680789975,4.5088176063899996e-07,64.81595856,6.89628624,350,25.0,3.0,10.2
182,24.439500378149997,1.8149698,609.522252,1160.4623000000001,882.542277,1433.4623000000004,32.618189,4.978443,8.27334,135.2687,1201.7235999999998,24.8013137966476,154.9133,2.648521e-05,1.6569401,1.3698692200000001e-05,244.57949999999997,2.351147,43.775299999999994,16.835820000000002,43.97393999999999,1.9566999999999999,1.300034,6.31991,718.08778,1932.23856,7788.09179,22297140.0,5.0358199999991607e-08,146.0923,139.17319999999998,325.01217899999995,325.01217899999995,506.155093,197.7749,5.953145,0.00285491,11.922699999999999,7.7424,124.6241906529867,0.9030839674879598,17682.3892545685,83744.28857871,17671.379946725272,83744.28857871,10.181996090279002,0.047860812551000026,2.5831242443999995,954.6167003099999,496823.26760304003,0.04240605374810404,726.48858311,3.4685778255900004e-11,0.77691432251199,1.2131699028591602e-12,4488.62367975,0.274289294391,135.66720991,30.4750089276,234.2706968764,0.11402511,0.014110478844000003,311.4300485919,5009.9234866716,2496583.066205127,2589809.9240195956,20952911820400.0,1.7368092927601135e-15,77.15878071,46.65720176,354.5645011819589,354.5645011819589,4435.187630151352,113.91602999,376.41983810297495,5.96335648919e-05,23.739124710000002,4.99924224,0,0.0,3.75,18.8
546,27.216473999999998,2.052068,643.5585,1091.518,916.5659999999999,1364.518,33.36118,5.045241999999999,8.6997,128.492,983.288,24.839767472,157.13,2.49944e-05,1.876956,1.376944e-05,270.92400000000004,2.49682,46.244,18.365999999999996,48.3,2.006,1.3265799999999999,0.3,745.2446000000001,1463.0258000000001,7504.482799999999,22569200.0,4.964599999999106e-08,145.33599999999998,140.33799999999997,318.42714,318.42714,519.98596,193.99999999999997,1.1044720000000001,0.0003379,13.427999999999999,8.5,198.49617709332395,1.6826389953760001,6918.782122750002,20639.849676,6915.422764000001,20639.849676,13.392435607600001,0.053525787435999984,0.84376491,151.70193600000002,22978.853056,0.07991340671959317,197.91310000000001,2.3727686399999997e-12,1.4748276380640002,1.2385778063999997e-12,2877.3622240000004,0.0016752876000000001,29.708464,32.660044,191.31,0.005964,0.005534503599999996,14.910000000000002,1498.1988708399992,4383.735594359998,892363.10026416,4465851360000.0,3.974508684000117e-15,39.703103999999996,31.435755999999998,149.25048122039993,149.25048122039993,42.160730078400064,8.077935669463161e-28,162.19438833721603,7.686388589999997e-06,60.62481600000001,4.75,0,0.0,3.75,12.3916
771,28.30237656,2.1521590000000006,652.9123900000001,1128.029,925.92184,1401.0289999999998,33.50235000000001,5.058595000000001,8.720550000000001,133.33599999999998,966.0020000000001,24.854563826880003,154.80499999999998,2.4833099999999998e-05,1.967452,1.3752940000000001e-05,275.273,2.5361900000000004,46.464999999999996,18.828,49.282000000000004,2.026,1.33024,0.7041000000000001,745.7918,1463.5704999999998,7379.8336,22222800.0,5.4098999999991444e-08,146.024,140.66200000000003,318.05425,318.05425,521.8164200000001,194.00000000000003,0.28694200000000003,0.00016937999999999998,13.716999999999999,8.653,202.37292160491293,1.977038833719,20821.334501187903,135659.45415900002,20816.924902214403,135659.45415900002,10.5242993775,0.04871858497499998,1.2467151975000001,2052.241104,32860.131996,0.06577638980159259,450.58297500000003,6.897534389999999e-12,1.6915294356960002,1.8578863344e-12,3255.318471,0.1035289839,38.054775,41.770416000000004,238.39647599999998,0.039324,0.007035542399999995,26.714153190000005,2090.398652759999,6259.801419749998,1438464.0595310398,10053320160000.0,4.457549199000193e-15,77.129424,63.129756,201.79397643749994,201.79397643749994,1370.0997571836,8.077935669463161e-28,7.215520422636,3.687300156e-07,36.424911,5.910590999999999,360,10.0,2.0,11.89
