,AW,D,MP,BP,AMP,ABP,S,H,HF,HV,Cs,Cm,K,TE,D.1,MV,H2,H1,M1,M2,M3,VEC,P,Eea,I1,I2,I3,C,R,Rm,Rc,A1,A2,A3,SGN,NCS,NMA,AN,SEN,∆AW,∆D,∆MP,∆BP,∆AMP,∆ABP,∆S,∆H,∆HF,∆HV,∆Cs,∆Cm,∆K,∆TE,∆D.1,∆MV,∆H2,∆H1,∆M1,∆M2,∆M3,∆VEC,∆P,∆Eea,∆I1,∆I2,∆I3,∆C,∆R,∆Rm,∆Rc,∆A1,∆A2,∆A3,∆SGN,∆NCS,∆NMA,∆AN,∆SEN,T_ex ,Ra_ex,R_ex,UTS
176,30.51822277,2.250318,621.7901,1179.9609999999998,894.8066000000001,1452.9609999999998,33.53583,5.055737,8.60211,138.293,951.5490000000001,24.854635638079998,155.67499999999998,2.4872999999999997e-05,2.066636,1.3835872e-05,256.76300000000003,2.457,47.217999999999996,18.356599999999997,48.459999999999994,2.1100000000000003,1.35931,5.68798,740.1863999999999,1467.7653,7230.6377999999995,22428500.0,4.7244999999991553e-08,144.52100000000002,139.79500000000002,320.99780000000004,332.92235,520.51494,192.359,0.139598,0.0007238300000000001,14.572,8.9,439.50997434319305,2.4664759828759997,9609.24015099,137752.267479,9601.47991044,137752.267479,9.4422345111,0.04871191983099996,0.28258244789999987,1626.0951510000002,43179.34959900001,0.05735051642872961,561.399375,1.7424709999999995e-12,2.213572295504,2.1382942616160002e-12,3033.9428310000003,0.046651,53.166476,30.61327644,182.7584,0.1879,0.02396742389999999,521.8924011196,1913.3887550399993,6422.646545909998,1994032.7219911597,14631837750000.0,2.0249497500006918e-16,24.359559,27.872974999999997,501.29232616,3452.020434977499,480.0091655963998,146.776119,0.057602312396,1.7500890231099997e-05,73.22081599999999,8.19,0,0.0,3.71,219.0
852,29.109986,1.9779600000000002,668.66035,1128.3338,941.6611,1401.3338,34.002598,5.092417200000001,8.741779999999999,131.5917,985.4026,24.956112560000005,154.17079999999999,2.432844e-05,1.8180436000000002,1.4180443e-05,268.68710000000004,2.475104,44.863800000000005,17.304299999999998,45.5845,2.0431,1.3070160000000002,1.88995,731.5161800000001,1438.31798,7501.76628,22130510.0,7.632059999999049e-08,148.4308,143.00170000000003,322.081476,322.081476,592.6629620000001,193.0452,201.2565812,0.16037136,13.921000000000001,8.059,547.3439033418042,1.2659565713999998,12524.150342377498,65604.27217755998,12523.77675879,65604.27217755998,45.31232971039598,0.22540118174415988,0.6895359316,982.1995911099998,26430.75951324,0.7225889943689341,795.34782736,6.5576571664e-12,1.20974008689904,1.5031643457509999e-12,1841.6543935900002,0.065819949184,4.88984956,4.7463015099999994,22.533859749999998,0.05024239,0.0012392557440000008,89.27953399750001,1419.7495242076006,5335.1334947196,1180871.7242109615,17688308139900.0,2.6968721415640613e-14,299.95001135999996,113.79109710999998,71.31439420142407,71.31439420142407,145822.49391534657,25.82275696,1146516.7985219911,0.7275500399284504,86.70775900000001,0.514519,0,0.0,1.0,205.0
704,30.724950000000003,2.2415599999999998,631.3377,1185.43,904.3512,1458.43,33.392,5.035745,9.183499999999999,139.205,949.92,24.78984085,153.6,2.4543e-05,2.06853,1.3874720000000001e-05,261.48,2.5100000000000002,47.474999999999994,18.284999999999997,47.8,2.1300000000000003,1.36495,7.369,743.725,1461.9550000000002,7269.710499999999,21720060.0,3.827239999999991e-06,144.37,139.69,321.95675,335.20625,523.45915,191.845,0.13387500000000002,0.00012450000000000002,14.65,8.899999999999999,472.0999942474999,2.4713076463999997,19270.94163971,155681.3751,19262.410674560004,155681.3751,12.103719000000002,0.09255816997499998,25.817377750000006,1990.302975,44747.7036,0.4131769028477774,456.98999999999995,8.884951e-12,2.2354632591000003,1.2301797916e-12,5387.5196000000005,0.28990000000000005,72.699375,27.973775,152.23000000000002,0.2431,0.02795099749999999,789.096739,1180.1490749999991,3383.1502749999986,1844906.9491397499,17394493836400.0,9.379147109424e-10,17.3031,26.423899999999996,858.1957819375001,4093.816428437499,222.30514677749954,152.140975,0.05366307937500002,8.14975e-09,78.19750000000002,8.190000000000001,0,0.0,3.71,196.672
386,38.27362,2.386705,718.3399999999999,1329.645,991.34,1602.645,36.5193,5.38467,8.8255,148.345,933.1400000000001,25.895229860000004,143.82000000000002,2.3092500000000003e-05,2.20301,1.462248e-05,281.27500000000003,2.69115,44.089999999999996,17.455000000000002,45.809999999999995,2.115,1.2970500000000003,5.4555,720.553,1417.0729999999999,7105.643,20583600.0,1.612599999999911e-07,153.87,147.07,325.4856,325.4856,542.0930000000001,194.0,3921.28199,0.5843673,17.5,8.09,1600.8403593256,3.4265445879749996,41196.3144,471899.57897499995,41196.3144,471899.57897499995,124.47724850999995,1.3258050510999995,0.9398997500000001,3730.1459750000004,61102.66040000001,12.367377868244303,2119.3576000000003,2.3657293750000002e-11,3.1156092799000006,3.481803039599999e-12,4916.499375,0.5883861775,7.4419,3.097975,10.1639,0.111775,0.0015247975000000026,241.18356975,2465.9373910000018,9552.748771000002,3181903.544651,47265643040000.0,1.220402524000021e-13,652.4731,300.93510000000003,175.26359664000017,175.26359664000017,10671.316355,0.0,176703607.58360332,3.92171789476871,247.58999999999997,0.09190000000000001,0,0.0,1.0,251.1
393,28.410671,1.886143,664.317,1150.0170000000003,937.3169999999999,1423.0169999999998,33.940850000000005,5.07208,8.6877,132.99,985.1139999999998,24.880232875999997,153.94299999999996,2.43623e-05,1.7292000000000003,1.4515766999999999e-05,259.41999999999996,2.4595599999999997,44.719,16.808,44.398,2.028,1.2991199999999998,1.3239,729.142,1433.3925000000002,7521.0025,22161400.0,5.995999999999045e-08,148.005,143.502,327.6847,327.6847,537.3031000000001,194.61999999999998,1.162717,0.00034948,13.659999999999998,8.006,393.2211551407589,0.673779166551,7501.780511000001,120032.722711,7501.780510999999,120032.722711,40.0088007775,0.1309309936,0.51983871,1131.9099,25958.459003999997,0.18814886402952063,781.997751,6.09152871e-12,0.6641345399999998,8.148038802711e-12,629.4936,0.07259840640000001,3.734039,3.1293360000000003,18.261596,0.033216,0.0031106256000000025,58.82093679,1584.6682360000007,6496.891693750001,995442.7189437498,15326750040000.0,8.132078400000305e-15,193.514975,134.727996,1652.4976259100004,1652.4976259100004,9438.70673439,18.8356,51.502781140911,2.5557205296e-06,63.804399999999994,0.011964,0,0.0,1.0,194.0
928,39.2481536,2.4649,762.4052999999999,1425.57,1035.4068,1698.57,36.0407,5.34102,10.1275,160.65,904.7999999999998,25.7815153128,140.22999999999996,2.2236000000000002e-05,2.28802,1.465316e-05,305.59000000000003,2.9177,46.050000000000004,18.4,47.209999999999994,2.1900000000000004,1.317,9.692,721.753,1419.9270000000001,6813.119,19409720.0,7.730309999999992e-06,154.28,146.87,332.6734000000001,332.6734000000001,534.7180999999999,194.98999999999998,3920.6094700000003,0.5842280999999999,17.96,8.219999999999999,1518.7317915750311,3.38948195,72644.06274091,603060.6651,72643.03433776,603060.6651,116.59918250999996,1.4208018395999995,50.100368750000015,5828.5875,70018.56,13.32657593016299,2426.6771,3.7851504e-11,3.0519019596000003,4.5253969143999995e-12,11627.2019,1.12500771,102.14749999999998,15.120000000000001,57.52590000000001,0.21389999999999998,0.013130999999999997,701.5803359999999,2944.5956910000014,11252.242571,4190177.4493389996,65425402001600.0,1.8455162409938997e-09,784.9416000000001,370.1931,1614.9458684400004,1614.9458684400004,4545.58396339,31.689899999999998,176708845.47550327,3.92187876361939,236.3584,1.0716,450,16.0,1.0,358.0
859,29.558276000000003,2.1935120000000006,649.4318,1106.556,922.4408,1379.556,33.971520000000005,5.091708000000001,8.6642,130.208,962.632,24.921546288000005,154.112,2.48056e-05,2.0115440000000007,1.3823788e-05,274.3,2.4888,46.339999999999996,18.684,48.967999999999996,2.028,1.3276800000000002,1.1644,743.5676000000001,1459.3192000000001,7367.205199999999,22119600.0,6.432399999999144e-08,146.924,141.136,318.50524,318.50524,561.54888,193.44,118.124444,0.09412724,14.192000000000002,8.607999999999999,409.3422995118241,2.2650956738559995,12556.442402760002,55965.662864,12552.305439360001,55965.662864,30.55971528959999,0.15381584673599993,0.71402836,861.3807360000002,36456.128576,0.4421565785773568,568.5874560000001,6.13700864e-12,2.001752032064,2.208255271056e-12,2445.37,0.04734656,36.7844,38.928143999999996,224.830976,0.035216,0.007017017599999995,55.401012640000005,2457.780510239999,7746.734751359998,1499529.72673296,12674535840000.0,1.6222259024000367e-14,184.702224,91.245504,205.86343614239996,205.86343614239996,86933.83749714558,15.366399999999999,682246.6921007189,0.4329400917423825,67.77113600000001,5.646336,0,0.0,1.0,214.0
188,26.675645515,1.94472,652.6591,1252.3899999999999,925.6890999999999,1525.39,32.73125,4.98845,8.830499999999999,146.84,990.865,24.795314372110003,164.14499999999998,2.4510500000000002e-05,1.77039,1.3705525000000001e-05,261.715,2.5225,47.785000000000004,18.025000000000002,47.76,2.105,1.33725,4.545,721.975,1480.7105000000001,7156.556,23969000.0,5.101999999999125e-08,143.29,139.99999999999997,328.8003,328.8003,520.7641,196.79,0.222425,0.0028284999999999994,12.945000000000002,8.115,208.89535920630232,0.6238298015999999,1619.0936121900004,242286.20790000004,1626.6076461900002,242286.20789999998,11.397018937499999,0.0650641275,0.44759474999999993,3205.8743999999997,14565.806775,0.09672625025410128,829.2039749999999,2.8872397500000004e-12,0.5547930579,2.7049245393750003e-12,407.48377500000004,0.00511875,89.31877499999999,13.134375,89.2824,0.09397499999999999,0.0091749375,176.465475,2944.687275000001,14162.422839750001,2578297.3154639993,26540439000000.0,4.787469600000125e-15,100.2759,103.94999999999999,650.5327319099999,650.5327319099999,8431.015064190002,78.7059,1.1806316943750004,7.309081275e-05,32.811975000000004,1.001775,0,0.0,5.0,226.0
219,26.281718231999996,1.89147,652.2470699999999,1157.835,925.2535199999999,1430.835,33.10068,5.017017,8.729949999999999,135.06499999999997,999.376,24.816025045728,160.244,2.4622599999999997e-05,1.7278300000000002,1.3882210999999999e-05,261.252,2.4927599999999996,46.111000000000004,17.561999999999998,46.445,2.044,1.3212999999999997,1.9600000000000002,731.9741,1460.5921999999998,7462.958099999999,23157200.0,5.074099999999065e-08,144.83500000000004,140.87100000000004,323.56768999999997,323.56768999999997,524.97928,194.99199999999996,0.667091,0.00119255,12.806000000000001,8.11,187.4991480012222,0.6605866190999999,2234.3313831151004,109593.303775,2233.6418428096003,109593.303775,19.8708999376,0.06931354071099999,0.17787049749999997,1117.964775,12665.706624,0.09019836165948351,442.928464,3.1542492399999997e-12,0.6106405111,1.2780151584790004e-12,260.076496,0.021302382400000004,38.420679,9.724156,61.762975,0.042064,0.004370710000000001,83.9584,1603.8538591900003,7091.320619160001,1267339.2209743897,13066808160000.0,4.229993919000129e-15,68.051775,59.95435900000001,275.70287116389994,275.70287116389994,5632.545345081601,29.767936,28.385787550719,2.8842601997499995e-05,30.594364000000006,1.0878999999999999,300,20.0,3.71,309.0
235,26.51810308,1.919243,653.4032500000001,1209.7400000000002,925.324,1481.6480000000001,32.78847,4.983693000000001,8.815449999999998,141.348,991.1200000000002,24.733026064320004,162.955,2.44103e-05,1.749514,1.3681384000000002e-05,261.235,2.4941000000000004,47.32,17.827,47.21,2.0869999999999997,1.3283600000000002,4.1499999999999995,719.8787000000002,1469.8797000000002,7201.1482,23749500.0,5.589899999999109e-08,143.64000000000001,139.596,326.72219000000007,326.72219000000007,541.1320800000001,195.28400000000002,88.58058799999999,0.07299235,12.872,8.018,242.0090998608071,0.6573664911788041,2916.036957495249,155717.1089296,2922.683188096,155728.86491238402,22.34147889933639,0.12087512707800395,0.30829516269000007,2018.9898675840002,12656.5101824,0.35103920109237047,769.5856469,2.49799292564e-12,0.6111302428592161,1.961517407922176e-12,620.8348741,0.02193705075999999,74.5008704,9.195863284,64.52076360000001,0.08600872400000001,0.007541149241600001,164.70861000000002,2541.62030545524,12697.856888021639,2264831.8320833067,24672244749000.0,1.1922944006196218e-14,187.82060159999997,82.14461113599998,556.4372599503154,556.4372599503154,66992.2852892531,84.99198137599997,514272.10729663656,0.32607281578134345,38.352862464,0.498522704,0,0.0,3.71,191.0
687,27.8206963,1.9091876,662.9960900000001,1153.3368,935.9965400000001,1426.3368,33.759381000000005,5.060032400000001,8.69291,133.5799,993.7346,24.863944690400004,155.65210000000002,2.4352279999999996e-05,1.7530582,1.4144319900000003e-05,261.8365,2.474345,44.7145,17.102700000000002,45.1534,2.0329,1.3065790000000002,1.45652,732.47188,1440.0860100000002,7554.88231,22348980.0,6.104219999999036e-08,146.8027,142.64180000000005,321.972672,321.972672,538.439114,194.0,1.3633287,0.00039199199999999997,13.415600000000001,8.0364,388.23085977486625,0.86768108640624,8284.4174074119,138402.00196575996,8284.1983552284,138402.00196575996,40.173810166839004,0.12685380715024,0.5573852319000001,1276.0790159899998,20526.05556284,0.17792314759879685,587.85506559,7.176978801599999e-12,0.84895016621276,1.1960923479639898e-12,553.32176775,0.062083670975000005,6.3519897499999995,2.8631527100000005,13.856268440000001,0.03821759,0.0011022267590000009,69.53402148960001,1197.8490032656002,4701.2934492798995,943163.5340660639,13178064959599.998,9.57586561916033e-15,107.29097271,97.48669276,61.17345976041603,61.17345976041603,11203.042793815006,0.0,61.775412408656315,3.0648166919359993e-06,62.53287664000001,0.31147504000000004,0,0.0,3.71,178.325
460,42.270860199999994,2.5656250000000003,756.0249999999999,1430.445,1029.0249999999999,1703.445,37.38315,5.48506,8.9405,158.66,900.03,26.1922186696,137.265,2.2434500000000003e-05,2.37248,1.4884805e-05,295.89,2.8250999999999995,43.894999999999996,17.83,46.6,2.16,1.2930000000000001,7.093500000000001,714.5590000000001,1405.3915,6846.2215,19610000.0,1.9917999999999154e-07,157.335,149.34,327.4285,327.4285,541.5019000000001,194.0,4901.072555000001,0.7303255000000001,19.11,8.14,1879.9516678202242,4.007323764374999,65749.824375,639088.756975,65749.824375,639088.756975,138.57981657749997,1.5803616763999995,1.1375097500000004,5612.4844,78616.53910000001,15.029629281476783,2819.5147749999996,3.061445975e-11,3.624460969600001,4.604601346975e-12,8460.4279,0.8370079899999999,7.663975,5.5411,21.009999999999998,0.1444,0.0017440000000000031,284.41310775,3000.433819000002,11561.495777750002,4284687.442987749,62689390000000.0,1.4978424760000262e-13,849.942775,382.75440000000003,237.71405775000022,237.71405775000022,8672.038222390001,0.0,216079535.8833009,4.795627105120749,291.7179,0.13040000000000002,0,0.0,1.0,283.5
824,28.375291559999997,2.157373,654.86239,1131.2990000000002,928.69084,1405.1179999999997,33.60036000000001,5.073589000000001,8.74665,133.72,969.0620000000001,24.92893712688,155.285,2.4907499999999998e-05,1.972204,1.3794892e-05,276.053,2.5436900000000007,46.599999999999994,18.878999999999998,49.417,2.0319999999999996,1.33417,0.7041000000000001,748.0049,1467.9225999999999,7403.0317000000005,22291800.0,5.4230999999991415e-08,146.459,141.08500000000004,319.01707,319.01707,523.3796600000001,194.58200000000002,0.287131,0.00016968,13.752999999999998,8.677000000000001,202.4279400222882,1.9775936406543866,20825.207929697437,135675.26388120302,20824.689420194118,135681.495857772,10.5365020467888,0.048960546101763,1.2474029361675,2052.4867151999997,32877.279635532,0.07136477477512235,450.88006867499996,6.903104418749999e-12,1.6920041242368487,1.859753590210992e-12,3256.699967427,0.10359096034830001,38.08068,41.783608923,238.47323066700002,0.03936307199999999,0.007052739866699995,26.715640460430006,2095.6150372620286,6279.632048012276,1439328.2549387245,10059585801720.0,4.457880643083192e-15,77.325035043,63.308706675000025,202.73209176925462,202.73209176925462,1372.559341789547,0.33974017200002576,7.215671162472483,3.6874467150719995e-07,36.435426027,5.912541987,0,10.0,2.0,316.37
207,30.39748024631,2.09619443,664.3454747,1132.5734899999998,937.3499042000001,1405.57349,34.3225208,5.11353737,8.695604499999998,131.6482,971.42961,24.99466788310724,153.600177,2.4380508e-05,1.9279205000000001,1.4103052855000001e-05,270.12389,2.4661513999999998,45.66865,17.9353,47.00141,2.05575,1.3143544,2.49985,731.2962170000001,1444.293822,7370.880501000001,22085529.2,8.440260999999091e-08,148.54172000000003,142.77916000000002,323.6508264,323.6508264,607.0773613,193.20867,243.83908940999999,0.1945844385,14.450730000000002,8.20365,653.9241047038072,1.816408324626975,8927.129697738661,42693.9474592199,8925.699784392824,42693.947459219904,55.35513681756734,0.276866268003483,0.12043305457974998,375.60707676,34157.3704452479,0.8760891829321413,989.0356174686708,6.485116061936e-12,1.6927855279797503,2.418114979603849e-12,1707.9440612679,0.07175643827804,35.336017177500004,35.763373910000006,129.44898801189998,0.0568619375,0.00406428720064,115.4856249775,2313.6597379889117,8864.473918832316,1696701.7846512888,23027916139947.36,3.664821105518864e-14,352.91073944159996,142.11812969439998,878.301278633063,878.301278633063,175902.72799991825,42.6984468311,1378543.9993129969,0.8746841547633148,103.89217246710001,1.9422766775,360,30.0,3.71,298.0
872,29.558276000000003,2.1935120000000006,649.4318,1106.556,922.4408,1379.556,33.971520000000005,5.091708000000001,8.6642,130.208,962.632,24.921546288000005,154.112,2.48056e-05,2.0115440000000007,1.3823788e-05,274.3,2.4888,46.339999999999996,18.684,48.967999999999996,2.028,1.3276800000000002,1.1644,743.5676000000001,1459.3192000000001,7367.205199999999,22119600.0,6.432399999999144e-08,146.924,141.136,318.50524,318.50524,561.54888,193.44,118.124444,0.09412724,14.192000000000002,8.607999999999999,409.3422995118241,2.2650956738559995,12556.442402760002,55965.662864,12552.305439360001,55965.662864,30.55971528959999,0.15381584673599993,0.71402836,861.3807360000002,36456.128576,0.4421565785773568,568.5874560000001,6.13700864e-12,2.001752032064,2.208255271056e-12,2445.37,0.04734656,36.7844,38.928143999999996,224.830976,0.035216,0.007017017599999995,55.401012640000005,2457.780510239999,7746.734751359998,1499529.72673296,12674535840000.0,1.6222259024000367e-14,184.702224,91.245504,205.86343614239996,205.86343614239996,86933.83749714558,15.366399999999999,682246.6921007189,0.4329400917423825,67.77113600000001,5.646336,0,0.0,1.0,247.987
898,26.358749999999997,2.0081,638.4765,1080.85,911.4839999999999,1353.85,33.118,5.03095,8.632499999999999,127.55,988.4,24.819916999999997,158.0,2.507e-05,1.8333,1.374265e-05,267.6,2.5,46.25,18.299999999999997,48.15,2.0,1.327,0.0,746.1350000000001,1464.83,7537.714999999999,22700000.0,4.4749999999990994e-08,144.85,140.04999999999998,318.2175,318.2175,519.76,193.99999999999997,0.11485000000000001,0.0001225,12.899999999999999,8.5,80.13989218749997,1.3861261900000001,2523.029992750001,1590.7275,2519.7468640000016,1590.7275,3.813376000000001,0.02062834749999999,0.08656874999999996,3.8475,18972.64,0.01577797029099991,76.0,1.3850999999999996e-12,1.1808593100000004,1.1067466274999999e-12,1097.44,0.0,29.6875,32.11,188.5275,0.0,0.005490999999999995,0.0,1351.8352749999988,3793.4810999999977,722363.8542749999,1710000000000.0,1.06875000000285e-17,0.4275,17.1475,140.82811874999993,140.82811874999993,33.10560000000009,8.077935669463161e-28,0.051080027500000014,9.618750000000001e-09,15.389999999999999,4.75,290,12.0,0.1,312.5
